ID,Label,Adj_ID,Adj_Label,ID_encode,Adj_ID_encode
1_GAR_1,19,1_HAL_1,8,11,12
1_GAR_1,19,1_LIV_1,1,11,17
1_POR_1,18,1_FOY_1,0,19,10
1_KIT_1,3,1_LIV_1,1,15,17
1_HAL_1,8,1_LIV_1,1,12,17
1_HAL_1,8,1_PAN_1,9,12,18
1_HAL_1,8,1_LAU_1,10,12,16
1_HAL_1,8,1_GAR_1,19,12,11
1_BED_1,2,1_BAT_2,4,2,1
1_FOY_1,0,1_LIV_1,1,10,17
1_FOY_1,0,1_BED_4,2,10,5
1_FOY_1,0,1_HAL_3,8,10,14
1_FOY_1,0,1_POR_1,18,10,19
1_BAT_1,4,1_HAL_2,8,0,13
1_BED_2,2,1_CLO_3,11,3,8
1_BED_2,2,1_HAL_2,8,3,13
1_BED_3,2,1_CLO_1,11,4,6
1_BED_3,2,1_HAL_2,8,4,13
1_BED_4,2,1_FOY_1,0,5,10
1_STA_1,7,1_LIV_1,1,21,17
1_PAN_1,9,1_HAL_1,8,18,12
1_HAL_2,8,1_LIV_1,1,13,17
1_HAL_2,8,1_BAT_1,4,13,0
1_HAL_2,8,1_BED_2,2,13,3
1_HAL_2,8,1_BED_3,2,13,4
1_HAL_3,8,1_LIV_1,1,14,17
1_HAL_3,8,1_CLO_2,11,14,7
1_HAL_3,8,1_FOY_1,0,14,10
1_HAL_3,8,1_LIV_1,1,14,17
1_UTI_1,6,1_LIV_1,1,22,17
1_DRE_1,5,1_BAT_2,4,9,1
1_LAU_1,10,1_HAL_1,8,16,12
1_BAT_2,4,1_DRE_1,5,1,9
1_BAT_2,4,1_BED_1,2,1,2
1_LIV_1,1,1_KIT_1,3,17,15
1_LIV_1,1,1_HAL_1,8,17,12
1_LIV_1,1,1_FOY_1,0,17,10
1_LIV_1,1,1_HAL_2,8,17,13
1_LIV_1,1,1_HAL_3,8,17,14
1_LIV_1,1,1_HAL_3,8,17,14
1_LIV_1,1,1_STA_1,7,17,21
1_LIV_1,1,1_UTI_1,6,17,22
1_LIV_1,1,1_GAR_1,19,17,11
1_LIV_1,1,1_POR_2,18,17,20
1_CLO_1,11,1_BED_3,2,6,4
1_CLO_2,11,1_HAL_3,8,7,14
1_CLO_3,11,1_BED_2,2,8,3
1_POR_2,18,1_LIV_1,1,20,17
