ID,Label,Adj_ID,Adj_Label,ID_encode,Adj_ID_encode
2_DRE_1,5,2_BED_1,2,9,2
2_BAT_1,4,2_BED_1,2,0,2
2_BED_1,2,2_DRE_1,5,2,9
2_BED_1,2,2_BAT_1,4,2,0
2_BED_1,2,2_DRE_2,5,2,10
2_BED_1,2,2_HAL_1,8,2,11
2_BED_2,2,2_STA_1,7,3,12
2_STA_1,7,2_BED_2,2,12,3
2_DRE_2,5,2_BED_1,2,10,2
2_STA_2,7,2_HAL_1,8,13,11
2_BED_3,2,2_CLO_3,11,4,8
2_BED_3,2,2_HAL_1,8,4,11
2_BAT_2,4,2_HAL_1,8,1,11
2_BED_4,2,2_CLO_1,11,5,6
2_BED_4,2,2_HAL_1,8,5,11
2_HAL_1,8,2_STA_2,7,11,13
2_HAL_1,8,2_BED_3,2,11,4
2_HAL_1,8,2_BED_1,2,11,2
2_HAL_1,8,2_CLO_2,11,11,7
2_HAL_1,8,2_BAT_2,4,11,1
2_HAL_1,8,2_BED_4,2,11,5
2_CLO_1,11,2_BED_4,2,6,5
2_CLO_2,11,2_HAL_1,8,7,11
2_CLO_3,11,2_BED_3,2,8,4
